TIPO,NOME,DESCRIÇÃO,VALOR,IMAGEM,CODIGO PDV,DISPONIBILIDADE DO ITEM,TIPO COMPLEMENTO,QTDE MINIMA,QTDE MAXIMA,CALCULO DOS COMPLE
MENTOS
Categoria,Promoção: Pizza Grande  + Broto + Guaraná 1.5L - Com Entrega Grátis !!
Produto,Garanta Sua Pizza + 1 Broto + Guaraná !!,"Pizza + Um Brotinho a Sua Escolha + Guaraná 1,5L !!"," R$ 69,90",https://clie
nt-assets.anota.ai/produtos/647b606752f72300121a3d4c/648e1dc76e300a001cb43670/648e1dc76e300a001cb43671-1691103536428blob_600   
Opção," Pizza De Bauru ",,0,,,,,,Máximo 1
Opção," Pizza Portuguesa ",,0,,,,,,Máximo 1
Opção," Pizza Fofoca ",,0,,,,,,Máximo 1
Opção," Pizza Duvidosa ",,0,,,,,,Máximo 1
Opção," Pizza Radical ",,0,,,,,,Máximo 1
Opção," Pizza Da Roça ",,0,,,,,,Máximo 1
Opção," Pizza Mineira ",,0,,,,,,Máximo 1
Opção," Pizza De Frango Com Catupiry ",,0,,,,,,Máximo 1
Opção," Smart da Casa ",,0,,,,,,Máximo 1
Opção," Pizza Delícia ",,0,,,,,,Máximo 1
Opção," Pizza De Carne Seca ",,0,,,,,,Máximo 1
Opção," Pizza De Atum ",,0,,,,,,Máximo 1
Opção," Pizza Mexicana ",,0,,,,,,Máximo 1
Opção," Pizza Caribe ",,0,,,,,,Máximo 1
Opção," Peperoni ",,0,,,,,,
Opção," Brigadeiro ",,0,,,,,,
Opção," Banana ",,0,,,,,,
Opção," Romeu e Julieta ",,0,,,,,,
Opção," Prestígio ",,0,,,,,,
Opção," Chocolate ",,0,,,,,,
Opção," ChocoNana ",,0,,,,,,
Opção," Confeitos ",,0,,,,,,
Complemento,Que tal deixar sua pizza mais saborosa?,,,,,,Escolha até 2 itens,,
Opção," Broda de Catupiry ",," R$ 9,99",,,,,,Máximo 2
Opção," Borda de Mussarela ",,0,,,,,,Máximo 2
Opção," Borda de cheddar ",,0,,,,,,Máximo 2
Complemento,Qual seria sua pizza doce ?,,,,,,Escolha 1 item,,
Opção," Pizza De Brigadeiro ",,0,,,,,,Máximo 1
Opção," Pizza De Romeu e Julieta ",,0,,,,,,Máximo 1
Opção," Pizza De Prestígio ",,0,,,,,,Máximo 1
Opção," Pizza De Chocolate ",,0,,,,,,Máximo 1
Opção," Pizza De Banana ",,0,,,,,,Máximo 1
Opção," Pizza ChocoNana ",,0,,,,,,Máximo 1
Complemento,Qual seria sua bebida?,,,,,,Escolha 1 item,,
Opção," Refrigerante Guaraná Antárctica 2 L ",,0,,,,,,Máximo 1
Opção," Refrigerante Guaraná Antarctica sem Açúcar 2l ",,0,,,,,,Máximo 1
Opção," Coca-Cola Original 2l ",,0,,,,,,Máximo 1
Opção," Refrigerante de Cola Pepsi 2l ",,0,,,,,,Máximo 1
Opção," Coca-Cola sem Açúcar 2l ",,0,,,,,,Máximo 1
Produto,,," R$ 69,90",https://client-assets.anota.ai/produtos/647b606752f72300121a3d4c/648e1dc76e300a001cb43670/648e1dc76e300a0
01cb43671-1691103536428blob
Produto,,," R$ 69,90",https://client-assets.anota.ai/produtos/647b606752f72300121a3d4c/648e1dc76e300a001cb43670/648e1dc76e300a0
01cb43671-1691103536428blob
Categoria,Pizzas Doce Smart
Produto,GIGANTE 40cm (12 Fatías),Pizza com até 3 sabores e 12 fatias,,https://client-assets.anota.ai/produtos/647b606752f723001
21a3d4c/648e1b0e6e300a001cb3fc36/64d552bb01088d0028d7964b-1694993236163blob
Complemento,Sabor GIGANTE 40cm (12 Fatías),,,,,,Escolha de 1 até 3 itens,,
Opção," Pizza de Chocolate Derretido. ",," R$ 64,99",,,,,,
Opção," Pizza Brigadeiro ",,0,,,,,,
Opção," Pizza Prestigio ",,0,,,,,,
Opção," Pizza Confeitos ",,0,,,,,,
Opção," Pizza Banana ",,0,,,,,,
Opção," Pizza Choconana ",,0,,,,,,
Opção," Pizza Romeu e Julieta ",,0,,,,,,
Complemento,Borda GIGANTE 40cm (12 Fatías),,,,,,Escolha até 1 item,,
Opção," Borda de Mussarela ",," R$ 11,99",,,,,,Máximo 1
Produto,GRANDE 35cm (8 Fatias),Pizza com até 2 sabores e 8 fatias,,https://client-assets.anota.ai/produtos/647b606752f72300121a
3d4c/648e1b0e6e300a001cb3fc36/648e1b0e6e300a001cb3fc37blob
Complemento,Sabor GRANDE 35cm (8 Fatias),,,,,,Escolha de 1 até 2 itens,,
Opção," Pizza Banana Nevada ",," R$ 64,99",,,,,,Máximo 1
Opção," Pizza de Chocolate Derretido. ",,0,,,,,,
Opção," Pizza Brigadeiro ",,0,,,,,,
Opção," Pizza Prestigio ",,0,,,,,,
Opção," Pizza Confeitos ",,0,,,,,,
Opção," Pizza Banana ",,0,,,,,,
Opção," Pizza Choconana ",,0,,,,,,
Opção," Pizza Romeu e Julieta ",,0,,,,,,
Complemento,Borda GRANDE 35cm (8 Fatias),,,,,,Escolha até 1 item,,
Opção," Borda de Mussarela ",," R$ 9,99",,,,,,Máximo 1
Categoria,Pizzas Individuais - Broto 4 Fatias
Produto,Pizza Broto de 25cm e 4 Fatias,Pizza Broto de 25cm e 4 Fatias," R$ 39,99",https://client-assets.anota.ai/produtos/647b6
06752f72300121a3d4c/647b968887800300270d640a/647d5751e62e610027974341-1695414375099blob_600
Complemento,Escolha Sua Pizza Broto,,,,,,Escolha até 1 item,,
Opção," 2 Queijos ",,0,,,,,,
Opção," 3 Queijos ",,0,,,,,,
Opção," 4 Queijos ",,0,,,,,,
Opção," 5 Queijos ",,0,,,,,,
Opção," Catupiry ",,0,,,,,,
Opção," Marguerita ",,0,,,,,,
Opção," Mussarela ",,0,,,,,,
Opção," Napolitana ",,0,,,,,,
Opção," Alho Frito ",,0,,,,,,
Opção," Calabresa Paulista ",,0,,,,,,
Opção," Brócolis ",,0,,,,,,
Opção," Milho ",,0,,,,,,
Opção," Palmito ",,0,,,,,,
Opção," Pomodoro ",,0,,,,,,
Opção," Rúcula ",,0,,,,,,
Opção," Champignon ",,0,,,,,,
Opção," Tomate Seco ",,0,,,,,,
Opção," Bacon ",,0,,,,,,
Opção," Lombo Canadense ",,0,,,,,,
Opção," Especial ",,0,,,,,,
Opção," Baiana ",,0,,,,,,
Opção," Calabresa ",,0,,,,,,
Opção," Toscana ",,0,,,,,,
Opção," Bauru ",,0,,,,,,
Opção," Portuguesa ",,0,,,,,,
Opção," Fofoca ",,0,,,,,,
Opção," Duvidosa ",,0,,,,,,
Opção," Radical ",,0,,,,,,
Opção," Da Roça ",,0,,,,,,
Opção," Mineira ",,0,,,,,,
Opção," Frango Com Catupiry ",,0,,,,,,
Opção," Smart da Casa ",,0,,,,,,
Opção," Delícia ",,0,,,,,,
Opção," Carne Seca ",,0,,,,,,
Opção," Peperoni ",,0,,,,,,
Opção," Atum ",,0,,,,,,
Opção," Mexicana ",,0,,,,,,
Opção," Caribe ",,0,,,,,,
Opção," Brigadeiro ",,0,,,,,,
Opção," Banana ",,0,,,,,,
Opção," Romeu e Julieta ",,0,,,,,,
Opção," Prestígio ",,0,,,,,,
Opção," Chocolate ",,0,,,,,,
Opção," ChocoNana ",,0,,,,,,
Opção," Confeitos ",,0,,,,,,
Categoria,Esfihas Salgada e Doce - Smart
Produto,Esfiha de Carne,"Esfiha de Carne com Tomate Picado e Cebola.
"," R$ 4,99",https://client-assets.anota.ai/produtos/647b606752f72300121a3d4c/647b78429487de001c6e30be/647b88a1886f770027289c23
-1695332374029blob_600
Produto,Esfiha de Queijo,"Esfiha de Queijo
"," R$ 4,99",https://client-assets.anota.ai/produtos/647b606752f72300121a3d4c/647b78429487de001c6e30be/647b88c3886f770027289e27
-1695332731584blob_600
Produto,Esfiha de Calabresa,"Esfiha de Calabresa Moída.
"," R$ 4,99",https://client-assets.anota.ai/produtos/647b606752f72300121a3d4c/647b78429487de001c6e30be/647b88ee9487de001c6ed33a
-1695332924149blob_600
Produto,Esfiha Toscana,"Esfiha de Calabresa Moida com Mussaela.
"," R$ 5,99",https://client-assets.anota.ai/produtos/647b606752f72300121a3d4c/647b89389487de001c6ed515-1689383871592blob_600   
Produto,Esfiha Carne com Queijo,"Esfiha de Carne com Mussarela.
"," R$ 5,99",https://client-assets.anota.ai/produtos/647b606752f72300121a3d4c/647b78429487de001c6e30be/647b8959886f77002728a07b
-1695332302337blob_600
Produto,Esfiha Frango com Catupiry,"Esfiha de Frango com Requeijão.
"," R$ 5,99",https://client-assets.anota.ai/produtos/647b606752f72300121a3d4c/647b78429487de001c6e30be/647b89859487de001c6ed671
-1695333978754blob_600
Produto,Chocolate,"Esfiha de Chocolate
"," R$ 5,99",https://client-assets.anota.ai/produtos/647b606752f72300121a3d4c/647b78429487de001c6e30be/647b89c39487de001c6ed760
-1695333285698blob_600
Produto,Esfiha de Prestígio,"Esfiha de Prestígio
"," R$ 5,99",https://client-assets.anota.ai/produtos/647b606752f72300121a3d4c/647b78429487de001c6e30be/647b89d89487de001c6ed792
-1695333354319blob_600
Produto,Esfiha de Brigadeiro,"Esfiha de Brigadeiro.
"," R$ 5,99",https://client-assets.anota.ai/produtos/647b606752f72300121a3d4c/647b78429487de001c6e30be/647b89ec9487de001c6ed7bf
-1695333419048blob_600
Produto,Esfiha de Confeitos,"Esfiha de Confeitos Coloridos.
"," R$ 5,99",https://client-assets.anota.ai/produtos/647b606752f72300121a3d4c/647b78429487de001c6e30be/647b8a069487de001c6ed85a
-1695333462507blob_600
Produto,Esfiha de Banana,"Esfiha de Banana com Canela e Leite Condensado.
"," R$ 5,99",https://client-assets.anota.ai/produtos/647b606752f72300121a3d4c/647b78429487de001c6e30be/647b8a289487de001c6ed892
-1695333512580blob_600
Produto,ChocoNana,Esfiha de Banana e Gostas de Chocolate.," R$ 5,99",https://client-assets.anota.ai/produtos/647b606752f7230012
1a3d4c/647b78429487de001c6e30be/647b8a4e9487de001c6ed921-1695333563228blob_600
Produto,Esfiha Romeu e Julieta,Esfiha de Queijo com Goiabada.," R$ 5,99",https://client-assets.anota.ai/produtos/647b606752f723
00121a3d4c/647b8a739487de001c6ed9ed-1689384547561blob_600
Produto,Esfiha de Doce de Leite,"Esfiha de Doce de Leite.
"," R$ 5,99",https://client-assets.anota.ai/produtos/647b606752f72300121a3d4c/647b78429487de001c6e30be/647b8a86886f77002728a759
-1695333185008blob_600
Categoria,Kits de Esfihas Smart
Produto,Kit Promo - 5 Esfihas Sortidas,"5 Deliciosas Esfihas Sortidas ( Queijo, Carne, Toscana e Presunto )."," R$ 19,99",https
://client-assets.anota.ai/produtos/647b606752f72300121a3d4c/202206072017_I211_i_600
Complemento,Sabor das esfihas,,,,,,Escolha de 1 até 5 itens,,
Opção," Calabresa ",,0,,,,,,
Opção," Esfiha de Carne ",,0,,,,,,
Opção," Esfiha de Queijo ",,0,,,,,,
Produto,Kit 1-10 Esfihas Sortidas,"10 Deliciosas Esfihas Sortidas ( Queijo, Carne, Toscana e Presunto )."," R$ 39,99",https://c
lient-assets.anota.ai/produtos/647b606752f72300121a3d4c/202206072017_I211_i_600
Complemento,Sabor das esfihas,,,,,,Escolha de 1 até 10 itens,,
Opção," Calabresa ",,0,,,,,,
Opção," Esfiha de Carne ",,0,,,,,,
Opção," Esfiha de Queijo ",,0,,,,,,
Produto,Kit 2- 20 Esfihas Sortidas,"20 Deliciosas Esfihas Sortidas ( Queijo, Carne, Toscana e Presunto )."," R$ 69,99",https://
client-assets.anota.ai/produtos/647b606752f72300121a3d4c/202206072017_I211_i_600
Complemento,Sabor das esfihas,,,,,,Escolha de 1 até 20 itens,,
Opção," Calabresa ",,0,,,,,,
Opção," Esfiha de Carne ",,0,,,,,,
Opção," Esfiha de Queijo ",,0,,,,,,
Produto,Kit 3 -30 Esfihas Sortidas,"30 Deliciosas Esfihas Sortidas ( Queijo, Carne, Toscana e Presunto )."," R$ 99,99",https://
client-assets.anota.ai/produtos/647b606752f72300121a3d4c/202206072017_I211_i_600
Complemento,Sabor das esfihas,,,,,,Escolha de 1 até 30 itens,,
Opção," Calabresa ",,0,,,,,,
Opção," Esfiha de Carne ",,0,,,,,,
Opção," Esfiha de Queijo ",,0,,,,,,
Produto,Kit 4 - 40 Esfihas Sortidas,"40 Deliciosas Esfihas Sortidas ( Queijo, Carne, Toscana e Presunto )."," R$ 119,99",https:
//client-assets.anota.ai/produtos/647b606752f72300121a3d4c/202206072017_I211_i_600
Complemento,Sabor das esfihas,,,,,,Escolha de 1 até 40 itens,,
Opção," Calabresa ",,0,,,,,,
Opção," Esfiha de Carne ",,0,,,,,,
Opção," Esfiha de Queijo ",,0,,,,,,
Categoria,Petiscos
Produto,Calabresa Acebolada,Maravilhosa Porção com 500g de Calabresa Fatiada Na Chapa com Rodelas de Cebola.," R$ 29,99",https:
//client-assets.anota.ai/produtos/647b606752f72300121a3d4c/202211281148_YMO4_i_600
Produto,Batata Frita !!,"Maravilhosa Porção de 500g de Batata Frita !!
"," R$ 29,99",https://client-assets.anota.ai/produtos/647b606752f72300121a3d4c/647b606880e2a0001224210c/647b7f6a9487de001c6e740
cblob_600
Produto,Batata com Cheddar Derretido e Bacon !!,"Deliciosa Porção de 500g de Batata  Frita com Cheddar Derretido e Bacon.      
"," R$ 34,99",https://client-assets.anota.ai/produtos/647b606752f72300121a3d4c/647b606880e2a0001224210c/647b7fc29487de001c6e7a1
0blob_600
Produto,isca de Frango Empanado !!,"Deliciosa Porção com 500g de Isca de Frango Empanado na Farinha Panco.
"," R$ 34,99",https://client-assets.anota.ai/produtos/647b606752f72300121a3d4c/647b606880e2a0001224210c/647b7ff8886f77002728542
1blob_600
Categoria,Que Tal Aquela Bebida Gelada ??
Produto,Coca Cola 2 Litros Normal,Coca 2L Normal," R$ 13,99",https://client-assets.anota.ai/produtos/647b606752f72300121a3d4c/6
47b606880e2a0001224210d/647b8e66886f77002728cf71blob_600
Produto,Coca Cola 2 Litros Zero,Coca 2L Zero," R$ 13,99",https://client-assets.anota.ai/produtos/647b606752f72300121a3d4c/647b6
06880e2a0001224210d/647b8e8b9487de001c6f075bblob_600
Produto,Guarana 2 Litros Normal,Guarana 2 L Normal," R$ 11,99",https://client-assets.anota.ai/produtos/647b606752f72300121a3d4c
/647b606880e2a0001224210d/647b8ea79487de001c6f086fblob_600
Produto,,," R$ 69,90",https://client-assets.anota.ai/produtos/647b606752f72300121a3d4c/648e1dc76e300a001cb43670/648e1dc76e300a0
01cb43671-1691103536428blob
Produto,,," R$ 69,90",https://client-assets.anota.ai/produtos/647b606752f72300121a3d4c/648e1dc76e300a001cb43670/648e1dc76e300a0
01cb43671-1691103536428blob
Produto,Coca Cola 600ml,Coca Cola Normal 600ml," R$ 7,99",https://client-assets.anota.ai/produtos/647b606752f72300121a3d4c/647b
606880e2a0001224210d/64937fa342a89e001c1b47fablob_600
Produto,Guaraná 600Ml Normal,Guaraná 600ml," R$ 7,99",https://client-assets.anota.ai/produtos/647b606752f72300121a3d4c/-1695768
425957blob_600
Produto,Guaraná Lata Normal,Guaraná Lata Normal," R$ 5,99",https://client-assets.anota.ai/produtos/647b606752f72300121a3d4c/647
b606880e2a0001224210d/2b3d4152-19b3-4fdf-ba7e-c349f90b35b2blob_600
Produto,Guaraná Lata Zero,Guaraná Lata Zero," R$ 5,99",https://client-assets.anota.ai/produtos/647b606752f72300121a3d4c/647b606
880e2a0001224210d/647b90539487de001c6f13ceblob_600
Produto,Coca Cola Lata Normal,Coca Cola Lata Normal," R$ 5,99",https://client-assets.anota.ai/produtos/647b606752f72300121a3d4c
/647b606880e2a0001224210d/b50a21ef-4831-439a-a4a3-45b6bf76afecblob_600
Produto,Coca Cola Lata Zero,Coca Cola Lata Zero," R$ 5,99",https://client-assets.anota.ai/produtos/647b606752f72300121a3d4c/647
b606880e2a0001224210d/4cb35b29-8601-4538-b293-c245f5fae160blob_600
Produto,Água Mineral sem Gás Minalba 510ml,Garrafa 510ml," R$ 3,49",https://client-assets.anota.ai/produtos/647b606752f72300121
a3d4c/202305051058_myt8gedrbx
Produto,Coca Cola 600ml Zero,Coca Cola 600ml Zero," R$ 7,99",https://client-assets.anota.ai/produtos/647b606752f72300121a3d4c/-
1696106105315blob_600
Categoria,Cervejas Geladas !!
Produto,,," R$ 69,90",https://client-assets.anota.ai/produtos/647b606752f72300121a3d4c/648e1dc76e300a001cb43670/648e1dc76e300a0
01cb43671-1691103536428blob
Produto,Long Neck Heineken,Long Neck Heineken," R$ 9,99",https://client-assets.anota.ai/produtos/647b606752f72300121a3d4c/647b6
06880e2a00012242110/647b8b14886f77002728ac57blob
Produto,"Long Neck Corona ",Long Neck Corona," R$ 9,99",https://client-assets.anota.ai/produtos/647b606752f72300121a3d4c/647b60
6880e2a00012242110/647b8c93886f77002728b8c1blob
Produto,Long Neck Budweiser,Long Neck Budweiser," R$ 9,99",https://client-assets.anota.ai/produtos/647b606752f72300121a3d4c/647
b606880e2a00012242110/4b5364ed-3478-4a9f-927c-433f7cb939fcblob
Produto,Cerveja Heineken 473ml,Cerveja Heineken 473ml," R$ 9,99",https://client-assets.anota.ai/produtos/647b606752f72300121a3d
4c/647b606880e2a00012242110/647b606880e2a00012242128blob
Produto,,," R$ 69,90",https://client-assets.anota.ai/produtos/647b606752f72300121a3d4c/648e1dc76e300a001cb43670/648e1dc76e300a0
01cb43671-1691103536428blob
